zip5,indi_bern,indi_hill,count_bern,count_hill,amt_bern,amt_hill
15004,1.0,0.0,1.0,0.0,100.0,0.0
15005,1.0,2.0,6.0,14.0,90.0,357.0
15007,1.0,0.0,1.0,0.0,27.0,0.0
15009,9.0,0.0,23.0,0.0,1208.0,0.0
15010,6.0,0.0,75.0,0.0,1705.0,0.0
15012,0.0,1.0,0.0,1.0,0.0,25.0
15014,1.0,1.0,1.0,2.0,49.0,150.0
15015,2.0,1.0,5.0,2.0,327.0,20.0
15017,9.0,4.0,99.0,14.0,3508.0,975.0
15019,0.0,1.0,0.0,6.0,0.0,260.0
15022,2.0,0.0,5.0,0.0,169.0,0.0
15024,3.0,5.0,25.0,13.0,806.0,3590.0
15025,2.0,1.0,2.0,2.0,120.0,30.0
15026,1.0,0.0,73.0,0.0,2512.0,0.0
15027,1.0,0.0,1.0,0.0,35.0,0.0
15033,2.0,0.0,23.0,0.0,742.0,0.0
15034,2.0,1.0,10.0,6.0,194.0,163.0
15035,1.0,1.0,3.0,3.0,115.0,25.0
15037,2.0,1.0,4.0,1.0,1065.0,250.0
15042,4.0,0.0,78.0,0.0,4432.0,0.0
15044,10.0,16.0,74.0,33.0,4662.0,14064.0
15045,1.0,0.0,1.0,0.0,35.0,0.0
15046,0.0,1.0,0.0,10.0,0.0,263.0
15055,1.0,1.0,2.0,1.0,200.0,25.0
15057,6.0,0.0,96.0,0.0,3036.0,0.0
15059,2.0,1.0,8.0,4.0,276.0,225.0
15061,5.0,0.0,51.0,0.0,2010.0,0.0
15062,2.0,1.0,4.0,2.0,521.0,62.0
15063,1.0,2.0,13.0,3.0,437.0,250.0
15065,6.0,2.0,128.0,5.0,2512.0,389.0
15066,2.0,0.0,40.0,0.0,3140.0,0.0
15067,2.0,0.0,6.0,0.0,194.0,0.0
15068,14.0,7.0,58.0,19.0,2626.0,6232.0
15071,1.0,5.0,19.0,40.0,1867.0,764.0
15074,4.0,0.0,81.0,0.0,1657.0,0.0
15081,1.0,0.0,2.0,0.0,200.0,0.0
15084,4.0,0.0,110.0,0.0,3763.0,0.0
15085,2.0,1.0,4.0,3.0,93.0,300.0
15089,3.0,0.0,27.0,0.0,858.0,0.0
15090,10.0,10.0,87.0,29.0,3378.0,4066.0
15101,12.0,11.0,219.0,35.0,9115.0,16208.0
15102,18.0,6.0,192.0,29.0,8049.0,1019.0
15104,1.0,1.0,4.0,4.0,120.0,100.0
15106,11.0,4.0,154.0,14.0,3069.0,1264.0
15108,11.0,16.0,78.0,46.0,3023.0,9510.0
15110,1.0,0.0,2.0,0.0,28.0,0.0
15112,2.0,0.0,8.0,0.0,780.0,0.0
15116,11.0,6.0,139.0,11.0,6526.0,5286.0
15120,7.0,2.0,109.0,3.0,3375.0,550.0
15122,5.0,1.0,70.0,12.0,3718.0,70.0
15126,1.0,2.0,2.0,7.0,77.0,250.0
15127,2.0,0.0,11.0,0.0,362.0,0.0
15129,6.0,1.0,54.0,2.0,2924.0,63.0
15131,2.0,2.0,4.0,14.0,78.0,1580.0
15132,2.0,1.0,9.0,1.0,366.0,100.0
15135,2.0,0.0,8.0,0.0,245.0,0.0
15136,3.0,3.0,20.0,8.0,451.0,335.0
15137,0.0,1.0,0.0,2.0,0.0,30.0
15139,5.0,5.0,22.0,8.0,1545.0,2192.0
15140,1.0,0.0,13.0,0.0,145.0,0.0
15142,2.0,5.0,19.0,8.0,454.0,10650.0
15143,14.0,25.0,203.0,57.0,7195.0,21405.0
15144,2.0,0.0,22.0,0.0,968.0,0.0
15145,4.0,1.0,43.0,2.0,996.0,65.0
15146,13.0,6.0,115.0,19.0,6627.0,1439.0
15147,12.0,4.0,103.0,11.0,4704.0,264.0
15189,1.0,0.0,1.0,0.0,500.0,0.0
15201,36.0,10.0,288.0,42.0,25751.0,7725.0
15202,14.0,7.0,215.0,27.0,8685.0,7116.0
15203,12.0,11.0,197.0,21.0,8869.0,9740.0
15204,4.0,2.0,32.0,9.0,3601.0,709.0
15205,13.0,14.0,163.0,51.0,6491.0,12250.0
15206,73.0,46.0,856.0,175.0,38633.0,36593.0
15207,5.0,1.0,53.0,9.0,1262.0,538.0
15208,43.0,18.0,512.0,36.0,28580.0,21265.0
15209,9.0,4.0,138.0,9.0,4065.0,227.0
15210,12.0,1.0,99.0,1.0,3024.0,25.0
15211,17.0,12.0,260.0,44.0,9987.0,6394.0
15212,26.0,10.0,217.0,60.0,18349.0,4582.0
15213,34.0,31.0,436.0,111.0,28826.0,41916.0
15214,10.0,5.0,159.0,9.0,6184.0,3500.0
15215,12.0,13.0,180.0,28.0,7806.0,9035.0
15216,24.0,15.0,164.0,44.0,16195.0,8545.0
15217,115.0,109.0,946.0,251.0,61271.0,85126.0
15218,43.0,11.0,368.0,33.0,18103.0,4001.0
15219,6.0,14.0,44.0,16.0,1237.0,18550.0
15220,4.0,8.0,47.0,24.0,2788.0,8854.0
15221,43.0,12.0,307.0,48.0,17549.0,7901.0
15222,15.0,26.0,73.0,67.0,17417.0,43800.0
15223,6.0,1.0,37.0,1.0,2178.0,250.0
15224,22.0,3.0,242.0,10.0,9123.0,354.0
15225,1.0,0.0,1.0,0.0,100.0,0.0
15226,4.0,1.0,35.0,3.0,670.0,57.0
15227,15.0,2.0,153.0,6.0,4544.0,163.0
15228,26.0,25.0,285.0,53.0,18246.0,16382.0
15229,8.0,1.0,128.0,2.0,3690.0,50.0
15232,34.0,31.0,344.0,59.0,24611.0,43612.0
15233,9.0,3.0,80.0,6.0,7778.0,2815.0
15234,4.0,5.0,91.0,35.0,2740.0,447.0
15235,16.0,7.0,135.0,35.0,5121.0,4471.0
15236,7.0,3.0,47.0,6.0,6845.0,378.0
15237,27.0,15.0,327.0,47.0,15655.0,14794.0
15238,18.0,23.0,129.0,36.0,18463.0,33740.0
15239,13.0,1.0,108.0,16.0,7930.0,617.0
15241,23.0,11.0,248.0,38.0,12161.0,7568.0
15243,13.0,17.0,218.0,56.0,8982.0,10241.0
15244,1.0,0.0,2.0,0.0,500.0,0.0
15289,0.0,1.0,0.0,2.0,0.0,260.0
15300,1.0,0.0,1.0,0.0,1000.0,0.0
15301,15.0,8.0,103.0,15.0,6919.0,3465.0
15312,1.0,0.0,2.0,0.0,250.0,0.0
15317,20.0,9.0,176.0,33.0,7937.0,2142.0
15320,1.0,1.0,4.0,25.0,400.0,117.0
15322,0.0,1.0,0.0,8.0,0.0,510.0
15330,0.0,1.0,0.0,1.0,0.0,1000.0
15332,2.0,1.0,3.0,3.0,200.0,138.0
15333,0.0,1.0,0.0,3.0,0.0,200.0
15340,0.0,1.0,0.0,10.0,0.0,110.0
15342,0.0,1.0,0.0,1.0,0.0,20.0
15347,1.0,1.0,2.0,1.0,52.0,500.0
15349,1.0,0.0,8.0,0.0,161.0,0.0
15367,2.0,5.0,14.0,26.0,600.0,2915.0
15370,4.0,1.0,146.0,4.0,2959.0,100.0
15376,1.0,0.0,1.0,0.0,10.0,0.0
15379,2.0,0.0,6.0,0.0,230.0,0.0
15380,1.0,0.0,4.0,0.0,254.0,0.0
15401,4.0,6.0,84.0,8.0,7218.0,707.0
15417,2.0,0.0,9.0,0.0,146.0,0.0
15419,3.0,0.0,14.0,0.0,905.0,0.0
15423,1.0,0.0,8.0,0.0,3106.0,0.0
15425,4.0,0.0,63.0,0.0,2271.0,0.0
15427,0.0,1.0,0.0,6.0,0.0,96.0
15433,0.0,1.0,0.0,1.0,0.0,5.0
15437,2.0,0.0,6.0,0.0,150.0,0.0
15445,1.0,0.0,9.0,0.0,745.0,0.0
15447,1.0,0.0,16.0,0.0,330.0,0.0
15454,1.0,0.0,10.0,0.0,408.0,0.0
15469,1.0,0.0,1.0,0.0,56.0,0.0
15473,2.0,0.0,6.0,0.0,162.0,0.0
15474,1.0,0.0,7.0,0.0,252.0,0.0
15479,2.0,0.0,5.0,0.0,340.0,0.0
15486,1.0,0.0,2.0,0.0,46.0,0.0
15501,2.0,2.0,9.0,8.0,691.0,216.0
15521,1.0,0.0,1.0,0.0,100.0,0.0
15522,4.0,3.0,56.0,23.0,2827.0,842.0
15530,0.0,1.0,0.0,1.0,0.0,2700.0
15531,1.0,0.0,2.0,0.0,200.0,0.0
15534,1.0,0.0,5.0,0.0,227.0,0.0
15537,1.0,0.0,1.0,0.0,14.0,0.0
15551,1.0,0.0,17.0,0.0,261.0,0.0
15552,2.0,0.0,9.0,0.0,1327.0,0.0
15557,0.0,2.0,0.0,2.0,0.0,5400.0
15558,1.0,0.0,12.0,0.0,508.0,0.0
15600,1.0,0.0,1.0,0.0,250.0,0.0
15601,19.0,15.0,252.0,53.0,9737.0,7794.0
15613,5.0,0.0,35.0,0.0,1136.0,0.0
15618,0.0,1.0,0.0,9.0,0.0,34.0
15626,3.0,0.0,8.0,0.0,480.0,0.0
15627,1.0,2.0,1.0,3.0,100.0,600.0
15632,1.0,3.0,1.0,5.0,20.0,90.0
15636,1.0,1.0,1.0,19.0,27.0,93.0
15642,11.0,5.0,100.0,13.0,3412.0,465.0
15644,5.0,4.0,39.0,10.0,1833.0,693.0
15650,5.0,4.0,35.0,9.0,753.0,2822.0
15656,1.0,3.0,4.0,14.0,78.0,663.0
15658,9.0,2.0,119.0,33.0,6459.0,2824.0
15666,1.0,0.0,2.0,0.0,86.0,0.0
15668,5.0,11.0,121.0,23.0,4019.0,10001.0
15670,2.0,0.0,4.0,0.0,142.0,0.0
15672,3.0,0.0,19.0,0.0,4508.0,0.0
15681,3.0,0.0,13.0,0.0,696.0,0.0
15683,1.0,0.0,6.0,0.0,70.0,0.0
15687,1.0,0.0,4.0,0.0,200.0,0.0
15690,1.0,0.0,47.0,0.0,1222.0,0.0
15692,1.0,0.0,30.0,0.0,820.0,0.0
15701,18.0,2.0,112.0,8.0,4413.0,633.0
15705,1.0,0.0,3.0,0.0,104.0,0.0
15717,1.0,0.0,12.0,0.0,449.0,0.0
15722,0.0,1.0,0.0,2.0,0.0,400.0
15724,1.0,0.0,2.0,0.0,77.0,0.0
15734,0.0,1.0,0.0,1.0,0.0,300.0
15747,2.0,0.0,12.0,0.0,735.0,0.0
15748,2.0,0.0,35.0,0.0,648.0,0.0
15749,1.0,0.0,4.0,0.0,204.0,0.0
15765,0.0,1.0,0.0,3.0,0.0,175.0
15767,1.0,0.0,44.0,0.0,995.0,0.0
15774,2.0,0.0,18.0,0.0,693.0,0.0
15801,4.0,2.0,25.0,5.0,698.0,300.0
15824,2.0,0.0,16.0,0.0,812.0,0.0
15825,5.0,1.0,49.0,3.0,2406.0,120.0
15834,1.0,0.0,3.0,0.0,81.0,0.0
15846,2.0,0.0,20.0,0.0,4600.0,0.0
15849,1.0,0.0,13.0,0.0,327.0,0.0
15853,1.0,0.0,8.0,0.0,408.0,0.0
15856,2.0,0.0,8.0,0.0,400.0,0.0
15857,4.0,0.0,15.0,0.0,544.0,0.0
15870,0.0,1.0,0.0,2.0,0.0,100.0
15902,2.0,1.0,9.0,1.0,169.0,50.0
15904,2.0,2.0,33.0,9.0,1502.0,505.0
15905,7.0,3.0,23.0,6.0,677.0,258.0
15909,2.0,1.0,17.0,1.0,925.0,8.0
15926,1.0,0.0,30.0,0.0,1032.0,0.0
15927,0.0,1.0,0.0,2.0,0.0,475.0
15931,3.0,1.0,49.0,1.0,1456.0,2700.0
15935,1.0,0.0,4.0,0.0,200.0,0.0
15940,2.0,0.0,12.0,0.0,302.0,0.0
15944,1.0,0.0,21.0,0.0,6101.0,0.0
15946,3.0,0.0,39.0,0.0,1207.0,0.0
16000,2.0,0.0,8.0,0.0,485.0,0.0
16001,7.0,2.0,77.0,10.0,4367.0,250.0
16002,2.0,1.0,4.0,9.0,554.0,435.0
16020,1.0,0.0,1.0,0.0,250.0,0.0
16027,1.0,0.0,25.0,0.0,2800.0,0.0
16028,2.0,3.0,146.0,7.0,986.0,3750.0
16033,1.0,0.0,8.0,0.0,88.0,0.0
16034,1.0,0.0,31.0,0.0,810.0,0.0
16036,1.0,0.0,3.0,0.0,300.0,0.0
16037,5.0,1.0,18.0,1.0,395.0,100.0
16038,1.0,0.0,21.0,0.0,1805.0,0.0
16041,1.0,0.0,5.0,0.0,135.0,0.0
16046,5.0,9.0,31.0,45.0,6037.0,6643.0
16050,1.0,0.0,6.0,0.0,110.0,0.0
16053,1.0,0.0,23.0,0.0,335.0,0.0
16055,4.0,2.0,27.0,3.0,881.0,85.0
16056,1.0,0.0,13.0,0.0,1000.0,0.0
16057,7.0,0.0,110.0,0.0,2364.0,0.0
16059,5.0,0.0,72.0,0.0,6378.0,0.0
16061,1.0,0.0,3.0,0.0,81.0,0.0
16063,3.0,1.0,39.0,1.0,2627.0,2700.0
16066,6.0,5.0,60.0,9.0,5444.0,663.0
16101,1.0,3.0,2.0,24.0,100.0,567.0
16102,1.0,0.0,4.0,0.0,84.0,0.0
16105,5.0,5.0,33.0,22.0,2206.0,3636.0
16112,1.0,0.0,2.0,0.0,50.0,0.0
16114,2.0,0.0,26.0,0.0,985.0,0.0
16115,3.0,0.0,9.0,0.0,265.0,0.0
16116,0.0,1.0,0.0,19.0,0.0,444.0
16117,1.0,0.0,23.0,0.0,491.0,0.0
16120,1.0,0.0,45.0,0.0,1188.0,0.0
16124,2.0,0.0,11.0,0.0,481.0,0.0
16125,0.0,3.0,0.0,14.0,0.0,379.0
16127,8.0,0.0,72.0,0.0,3897.0,0.0
16133,0.0,2.0,0.0,5.0,0.0,348.0
16137,0.0,3.0,0.0,3.0,0.0,1300.0
16142,2.0,3.0,29.0,5.0,2064.0,5425.0
16143,1.0,0.0,14.0,0.0,1651.0,0.0
16145,1.0,0.0,4.0,0.0,140.0,0.0
16146,6.0,1.0,102.0,2.0,2584.0,50.0
16148,7.0,7.0,93.0,18.0,2938.0,5567.0
16150,2.0,0.0,6.0,0.0,750.0,0.0
16154,0.0,1.0,0.0,4.0,0.0,100.0
16156,1.0,0.0,1.0,0.0,25.0,0.0
16157,1.0,0.0,5.0,0.0,135.0,0.0
16159,1.0,0.0,4.0,0.0,45.0,0.0
16161,1.0,0.0,7.0,0.0,427.0,0.0
16201,5.0,1.0,18.0,1.0,343.0,200.0
16214,3.0,2.0,6.0,12.0,225.0,125.0
16222,1.0,0.0,1.0,0.0,100.0,0.0
16226,3.0,0.0,51.0,0.0,1842.0,0.0
16232,3.0,1.0,72.0,2.0,1062.0,50.0
16239,3.0,0.0,68.0,0.0,4186.0,0.0
16240,1.0,0.0,9.0,0.0,128.0,0.0
16254,1.0,1.0,8.0,1.0,262.0,100.0
16255,1.0,0.0,1.0,0.0,25.0,0.0
16256,1.0,0.0,23.0,0.0,2174.0,0.0
16301,4.0,1.0,30.0,1.0,740.0,250.0
16314,2.0,0.0,5.0,0.0,500.0,0.0
16316,4.0,2.0,23.0,10.0,434.0,327.0
16319,1.0,0.0,7.0,0.0,400.0,0.0
16323,0.0,1.0,0.0,2.0,0.0,20.0
16327,1.0,0.0,55.0,0.0,1766.0,0.0
16329,1.0,0.0,1.0,0.0,35.0,0.0
16335,17.0,4.0,231.0,6.0,15339.0,638.0
16342,1.0,0.0,7.0,0.0,130.0,0.0
16346,2.0,0.0,19.0,0.0,679.0,0.0
16351,2.0,0.0,12.0,0.0,262.0,0.0
16353,1.0,0.0,4.0,0.0,286.0,0.0
16354,6.0,0.0,95.0,0.0,4506.0,0.0
16362,1.0,0.0,10.0,0.0,5000.0,0.0
16364,1.0,0.0,1.0,0.0,27.0,0.0
16365,4.0,5.0,55.0,19.0,795.0,1111.0
16373,0.0,1.0,0.0,2.0,0.0,60.0
16374,1.0,0.0,7.0,0.0,110.0,0.0
16400,1.0,0.0,5.0,0.0,600.0,0.0
16401,1.0,0.0,9.0,0.0,356.0,0.0
16403,3.0,0.0,30.0,0.0,960.0,0.0
16404,1.0,0.0,4.0,0.0,50.0,0.0
16406,1.0,0.0,6.0,0.0,240.0,0.0
16407,7.0,0.0,31.0,0.0,1044.0,0.0
16411,1.0,0.0,4.0,0.0,70.0,0.0
16412,13.0,3.0,85.0,4.0,2422.0,1500.0
16415,5.0,6.0,14.0,15.0,1154.0,4388.0
16417,2.0,1.0,6.0,2.0,367.0,250.0
16421,1.0,0.0,3.0,0.0,77.0,0.0
16423,3.0,0.0,11.0,0.0,284.0,0.0
16424,1.0,0.0,20.0,0.0,547.0,0.0
16426,0.0,1.0,0.0,2.0,0.0,50.0
16428,4.0,0.0,24.0,0.0,1001.0,0.0
16434,1.0,0.0,9.0,0.0,255.0,0.0
16435,0.0,1.0,0.0,2.0,0.0,60.0
16436,1.0,0.0,12.0,0.0,554.0,0.0
16438,1.0,1.0,1.0,1.0,25.0,38.0
16441,5.0,2.0,57.0,16.0,2728.0,340.0
16442,1.0,0.0,4.0,0.0,125.0,0.0
16452,1.0,0.0,5.0,0.0,250.0,0.0
16501,0.0,1.0,0.0,1.0,0.0,2700.0
16502,10.0,1.0,27.0,1.0,2378.0,250.0
16503,0.0,1.0,0.0,1.0,0.0,38.0
16504,7.0,3.0,30.0,3.0,837.0,3200.0
16505,11.0,21.0,59.0,35.0,1870.0,13144.0
16506,11.0,8.0,138.0,8.0,7262.0,7300.0
16507,2.0,3.0,12.0,3.0,3495.0,6400.0
16508,8.0,10.0,66.0,22.0,2650.0,6082.0
16509,16.0,12.0,195.0,17.0,7333.0,10175.0
16510,3.0,4.0,39.0,5.0,535.0,5750.0
16511,7.0,3.0,45.0,7.0,2923.0,893.0
16512,1.0,0.0,4.0,0.0,200.0,0.0
16514,1.0,1.0,8.0,1.0,76.0,2700.0
16601,5.0,0.0,22.0,0.0,679.0,0.0
16602,9.0,3.0,47.0,7.0,2563.0,208.0
16603,0.0,1.0,0.0,2.0,0.0,150.0
16611,1.0,0.0,73.0,0.0,1529.0,0.0
16613,2.0,0.0,7.0,0.0,356.0,0.0
16630,2.0,1.0,4.0,6.0,304.0,44.0
16635,4.0,0.0,29.0,0.0,1841.0,0.0
16641,2.0,0.0,120.0,0.0,1332.0,0.0
16648,9.0,5.0,58.0,27.0,2714.0,2630.0
16650,0.0,1.0,0.0,3.0,0.0,45.0
16652,5.0,0.0,21.0,0.0,286.0,0.0
16656,1.0,0.0,20.0,0.0,700.0,0.0
16661,0.0,1.0,0.0,2.0,0.0,350.0
16666,1.0,0.0,5.0,0.0,37.0,0.0
16678,2.0,0.0,10.0,0.0,191.0,0.0
16680,1.0,0.0,8.0,0.0,480.0,0.0
16686,3.0,0.0,9.0,0.0,400.0,0.0
16693,1.0,0.0,7.0,0.0,197.0,0.0
16701,3.0,2.0,25.0,6.0,1777.0,170.0
16733,1.0,0.0,1.0,0.0,27.0,0.0
16735,2.0,0.0,5.0,0.0,94.0,0.0
16738,1.0,0.0,1.0,0.0,35.0,0.0
16801,62.0,31.0,865.0,98.0,55884.0,10022.0
16802,2.0,0.0,2.0,0.0,350.0,0.0
16803,46.0,19.0,424.0,86.0,24640.0,7580.0
16804,1.0,1.0,2.0,7.0,54.0,1300.0
16820,1.0,0.0,17.0,0.0,557.0,0.0
16823,18.0,7.0,92.0,16.0,5428.0,1203.0
16825,1.0,0.0,7.0,0.0,139.0,0.0
16827,11.0,4.0,112.0,22.0,5517.0,1834.0
16828,5.0,3.0,45.0,14.0,1256.0,2535.0
16830,1.0,1.0,4.0,1.0,152.0,250.0
16836,1.0,0.0,4.0,0.0,125.0,0.0
16838,0.0,1.0,0.0,3.0,0.0,600.0
16841,1.0,0.0,6.0,0.0,480.0,0.0
16844,1.0,1.0,9.0,1.0,258.0,250.0
16851,1.0,0.0,1.0,0.0,100.0,0.0
16854,1.0,0.0,2.0,0.0,200.0,0.0
16858,1.0,0.0,30.0,0.0,429.0,0.0
16865,3.0,1.0,17.0,1.0,490.0,250.0
16866,3.0,0.0,12.0,0.0,475.0,0.0
16868,2.0,0.0,10.0,0.0,477.0,0.0
16870,5.0,3.0,27.0,4.0,2333.0,225.0
16872,2.0,0.0,61.0,0.0,1012.0,0.0
16875,4.0,0.0,48.0,0.0,1829.0,0.0
16877,2.0,0.0,44.0,0.0,3044.0,0.0
16881,3.0,0.0,90.0,0.0,4047.0,0.0
16901,5.0,4.0,84.0,12.0,1571.0,643.0
16914,2.0,0.0,5.0,0.0,232.0,0.0
16915,2.0,0.0,9.0,0.0,2010.0,0.0
16929,1.0,0.0,12.0,0.0,256.0,0.0
16933,2.0,1.0,4.0,4.0,1000.0,20.0
16936,1.0,0.0,2.0,0.0,65.0,0.0
16943,1.0,0.0,5.0,0.0,635.0,0.0
16946,0.0,1.0,0.0,1.0,0.0,25.0
16947,1.0,0.0,3.0,0.0,75.0,0.0
16950,1.0,0.0,10.0,0.0,355.0,0.0
17003,5.0,2.0,32.0,3.0,1059.0,600.0
17004,1.0,0.0,4.0,0.0,40.0,0.0
17005,1.0,0.0,2.0,0.0,1010.0,0.0
17007,5.0,1.0,32.0,1.0,1981.0,100.0
17011,26.0,12.0,274.0,42.0,7790.0,2625.0
17013,18.0,11.0,141.0,64.0,8300.0,4827.0
17015,13.0,1.0,144.0,6.0,5275.0,117.0
17016,1.0,1.0,3.0,2.0,82.0,100.0
17017,1.0,0.0,14.0,0.0,149.0,0.0
17018,7.0,2.0,125.0,6.0,3338.0,231.0
17019,8.0,2.0,27.0,7.0,1809.0,595.0
17020,3.0,2.0,34.0,18.0,482.0,373.0
17022,23.0,1.0,236.0,1.0,10866.0,100.0
17023,1.0,0.0,6.0,0.0,750.0,0.0
17024,1.0,0.0,12.0,0.0,320.0,0.0
17025,6.0,1.0,52.0,1.0,1452.0,550.0
17026,1.0,0.0,18.0,0.0,369.0,0.0
17027,2.0,0.0,19.0,0.0,840.0,0.0
17028,2.0,1.0,8.0,6.0,382.0,80.0
17032,1.0,1.0,5.0,25.0,175.0,163.0
17033,25.0,7.0,412.0,26.0,24746.0,6301.0
17034,2.0,0.0,33.0,0.0,323.0,0.0
17035,0.0,1.0,0.0,17.0,0.0,506.0
17036,16.0,12.0,121.0,28.0,6911.0,4337.0
17038,2.0,0.0,48.0,0.0,5300.0,0.0
17042,10.0,4.0,136.0,21.0,5311.0,2452.0
17043,2.0,3.0,7.0,6.0,5500.0,3600.0
17044,4.0,1.0,39.0,1.0,1714.0,10.0
17045,2.0,0.0,88.0,0.0,2022.0,0.0
17046,5.0,0.0,75.0,0.0,1675.0,0.0
17047,0.0,1.0,0.0,3.0,0.0,75.0
17050,14.0,8.0,140.0,26.0,4604.0,2436.0
17051,2.0,0.0,15.0,0.0,803.0,0.0
17053,2.0,0.0,14.0,0.0,2105.0,0.0
17055,29.0,11.0,220.0,31.0,20745.0,8816.0
17057,5.0,5.0,51.0,21.0,1922.0,3551.0
17059,2.0,0.0,33.0,0.0,667.0,0.0
17061,2.0,1.0,19.0,1.0,469.0,100.0
17063,1.0,1.0,2.0,1.0,30.0,250.0
17064,1.0,0.0,15.0,0.0,405.0,0.0
17065,1.0,0.0,3.0,0.0,68.0,0.0
17067,1.0,1.0,9.0,2.0,370.0,200.0
17068,1.0,0.0,1.0,0.0,100.0,0.0
17070,8.0,2.0,48.0,8.0,2619.0,164.0
17073,2.0,0.0,35.0,0.0,1156.0,0.0
17074,3.0,0.0,9.0,0.0,451.0,0.0
17078,9.0,0.0,130.0,0.0,5347.0,0.0
17081,1.0,0.0,2.0,0.0,55.0,0.0
17084,2.0,1.0,17.0,10.0,655.0,236.0
17086,2.0,0.0,16.0,0.0,1600.0,0.0
17090,9.0,1.0,125.0,3.0,5078.0,150.0
17094,2.0,0.0,35.0,0.0,1009.0,0.0
17098,1.0,0.0,23.0,0.0,786.0,0.0
17101,2.0,3.0,2.0,7.0,120.0,2190.0
17102,11.0,2.0,67.0,6.0,2737.0,2400.0
17103,6.0,0.0,13.0,0.0,473.0,0.0
17104,4.0,3.0,27.0,10.0,1059.0,1145.0
17109,15.0,3.0,295.0,13.0,10516.0,235.0
17110,23.0,26.0,190.0,91.0,18741.0,6462.0
17111,23.0,9.0,447.0,53.0,10381.0,2365.0
17112,14.0,10.0,235.0,19.0,13270.0,4111.0
17113,2.0,1.0,31.0,14.0,2672.0,113.0
17156,1.0,0.0,3.0,0.0,1500.0,0.0
17201,8.0,3.0,52.0,4.0,9883.0,175.0
17202,4.0,4.0,13.0,10.0,545.0,3092.0
17214,1.0,0.0,23.0,0.0,515.0,0.0
17219,1.0,0.0,10.0,0.0,242.0,0.0
17222,3.0,3.0,20.0,19.0,1540.0,2108.0
17223,0.0,1.0,0.0,1.0,0.0,75.0
17225,5.0,0.0,75.0,0.0,5369.0,0.0
17229,0.0,1.0,0.0,4.0,0.0,100.0
17233,2.0,0.0,19.0,0.0,294.0,0.0
17236,2.0,1.0,52.0,3.0,2300.0,23.0
17237,1.0,0.0,7.0,0.0,189.0,0.0
17238,1.0,0.0,12.0,0.0,180.0,0.0
17240,1.0,0.0,17.0,0.0,508.0,0.0
17241,3.0,0.0,34.0,0.0,2089.0,0.0
17244,1.0,0.0,1.0,0.0,83.0,0.0
17252,1.0,0.0,23.0,0.0,692.0,0.0
17257,13.0,4.0,220.0,14.0,10818.0,424.0
17262,1.0,0.0,14.0,0.0,69.0,0.0
17263,0.0,1.0,0.0,1.0,0.0,250.0
17267,2.0,0.0,9.0,0.0,915.0,0.0
17268,4.0,2.0,29.0,9.0,979.0,248.0
17301,1.0,0.0,1.0,0.0,35.0,0.0
17302,0.0,1.0,0.0,1.0,0.0,500.0
17307,1.0,1.0,4.0,8.0,130.0,164.0
17309,2.0,0.0,10.0,0.0,739.0,0.0
17310,0.0,1.0,0.0,5.0,0.0,97.0
17313,1.0,0.0,23.0,0.0,661.0,0.0
17315,3.0,1.0,10.0,2.0,2336.0,400.0
17316,4.0,4.0,93.0,12.0,2355.0,631.0
17320,7.0,3.0,144.0,3.0,4072.0,2735.0
17321,1.0,0.0,1.0,0.0,100.0,0.0
17322,1.0,0.0,2.0,0.0,175.0,0.0
17324,4.0,0.0,24.0,0.0,1198.0,0.0
17325,25.0,10.0,204.0,34.0,9606.0,1652.0
17327,2.0,1.0,36.0,1.0,3477.0,100.0
17331,21.0,12.0,241.0,46.0,5707.0,2282.0
17339,7.0,0.0,43.0,0.0,2042.0,0.0
17340,3.0,1.0,26.0,1.0,455.0,25.0
17344,0.0,1.0,0.0,2.0,0.0,450.0
17345,3.0,0.0,3.0,0.0,130.0,0.0
17347,1.0,4.0,1.0,8.0,27.0,8192.0
17349,7.0,1.0,106.0,1.0,2574.0,216.0
17350,0.0,1.0,0.0,1.0,0.0,50.0
17353,6.0,1.0,54.0,2.0,2606.0,450.0
17356,4.0,5.0,25.0,11.0,792.0,708.0
17360,1.0,1.0,1.0,2.0,25.0,100.0
17362,1.0,4.0,3.0,20.0,61.0,712.0
17363,4.0,1.0,61.0,2.0,1020.0,200.0
17364,1.0,0.0,29.0,0.0,983.0,0.0
17365,1.0,1.0,2.0,3.0,500.0,850.0
17366,1.0,1.0,14.0,42.0,396.0,191.0
17368,4.0,0.0,10.0,0.0,452.0,0.0
17370,0.0,1.0,0.0,3.0,0.0,130.0
17372,2.0,2.0,23.0,2.0,818.0,1010.0
17401,3.0,0.0,15.0,0.0,608.0,0.0
17402,11.0,7.0,114.0,41.0,3112.0,4372.0
17403,22.0,15.0,161.0,73.0,9241.0,4208.0
17404,13.0,10.0,85.0,56.0,3237.0,1169.0
17406,17.0,2.0,198.0,15.0,5947.0,209.0
17408,8.0,3.0,24.0,3.0,2024.0,450.0
17501,6.0,0.0,74.0,0.0,1196.0,0.0
17502,1.0,0.0,6.0,0.0,800.0,0.0
17504,1.0,0.0,17.0,0.0,592.0,0.0
17508,1.0,0.0,1.0,0.0,27.0,0.0
17509,3.0,0.0,5.0,0.0,1090.0,0.0
17512,4.0,1.0,19.0,2.0,430.0,11.0
17516,3.0,0.0,9.0,0.0,245.0,0.0
